Comment_id,author,Reply_for,Type,video_id,total_reply,like_count,published_at,textdisplay,updatedat
UgyzMvC58QHEjTkvwUh4AaABAg.9xobfz2QjGm9xqgXgrF4Jm,@Top_Quotes_Channel,UgyzMvC58QHEjTkvwUh4AaABAg,2.0,eYgI2bCTWqM,0.0,1.0,2023-12-03T04:41:41Z,"For a reinforcement learning AI model (like the one mentioned in the video), the &quot;reward&quot; is written in the AI model&#39;s code. Think of the reward as the model&#39;s &quot;score&quot;. The better the model performs, the better its score. The AI&#39;s code is written in such a way that it attempts to maximize its score (i.e. performance).",2023-12-03T04:41:41Z
UgyzMvC58QHEjTkvwUh4AaABAg.9xobfz2QjGm9xwO4tvi6h0,@BR-hi6yt,UgyzMvC58QHEjTkvwUh4AaABAg,2.0,eYgI2bCTWqM,0.0,1.0,2023-12-05T09:47:10Z,Candies,2023-12-05T09:47:10Z
UgzGUPV20cLSpcs2Iw54AaABAg,@-messagefromthestars5471,,1.0,eYgI2bCTWqM,2.0,1.0,2023-12-02T02:04:57Z,"At <a href=""https://www.youtube.com/watch?v=eYgI2bCTWqM&amp;t=1m23s"">1:23</a> it is mentioned that &quot;the Best Couse of Action.&quot;<br>What is the definition of the Best Couse of Action and Who Defines it?",2023-12-02T02:04:57Z
UgzGUPV20cLSpcs2Iw54AaABAg.9xnpnrbmGCS9xo5BZBA6Xh,@schramalam,UgzGUPV20cLSpcs2Iw54AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-02T04:28:08Z,I do.,2023-12-02T04:28:08Z
UgzGUPV20cLSpcs2Iw54AaABAg.9xnpnrbmGCS9xwNo-cd8RC,@BR-hi6yt,UgzGUPV20cLSpcs2Iw54AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-05T09:44:44Z,"Use your common sense (human neural network) for best course of action. For example: its cold so .... turn on heating, we are crashing car so avoid crash etc etc etc.<br>I suppose you are thinking of edge cases. Well duh.",2023-12-05T09:44:44Z
Ugwh9o8e-0ZThbhAF_F4AaABAg,@reginaerekson9139,,1.0,eYgI2bCTWqM,1.0,3.0,2023-12-02T02:01:47Z,"<a href=""https://www.youtube.com/watch?v=eYgI2bCTWqM&amp;t=7m29s"">7:29</a> then they could be software upgrades by combining the experience of all the individual ai in the cloud/the evolving LLM - it’s a loop or reflection.",2023-12-02T02:01:47Z
Ugwh9o8e-0ZThbhAF_F4AaABAg.9xnpRZYsdRW9xobn3-m6sn,@1HorseOpenSlay,Ugwh9o8e-0ZThbhAF_F4AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-02T09:21:45Z,Good point,2023-12-02T09:21:45Z
UgxrkI_9NEfID3jJ3u14AaABAg,@edh2246,,1.0,eYgI2bCTWqM,0.0,5.0,2023-12-02T01:30:32Z,"The best thing an AGI could do for humanity is to prevent us from killing each other.<br>An AGI would understand the destruction of the environment and waste of resources in the construction of military apparatus, as well as the destruction of the environment and resources in its application. Just as a practical matter (aside from the ethical considerations), it would do what it could to prevent war, not by force, but by disrupting supply chains, communications, and financial transactions that enable the military machines throughout the world.",2023-12-02T01:30:32Z
UgwoZFV5XCPG3oXglnN4AaABAg,@JuanFlores-il4yv,,1.0,eYgI2bCTWqM,1.0,1.0,2023-12-01T18:45:31Z,AI news from ChatGPT?,2023-12-01T18:45:31Z
UgwoZFV5XCPG3oXglnN4AaABAg.9xn2WKHqwXz9xwO05-x99P,@BR-hi6yt,UgwoZFV5XCPG3oXglnN4AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-05T09:46:31Z,"No its not all ChatGPT, there&#39;s some secret interesting stuff in the report - LISTEN carefully.",2023-12-05T09:46:31Z
Ugy1MymN5k0UCDnnubV4AaABAg,@ver1.2mystory5,,1.0,eYgI2bCTWqM,1.0,3.0,2023-12-01T15:52:09Z,I&#39;m excited about the emergence of quantum AI too!,2023-12-01T15:52:09Z
Ugy1MymN5k0UCDnnubV4AaABAg.9xmjfVY-rvB9xwNGdjYpC3,@BR-hi6yt,Ugy1MymN5k0UCDnnubV4AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-05T09:40:02Z,Nah Quantum is still years away - if ever. They got tiny gold processors at -273 degrees Celsius that have a hundred bits when they need millions of bits. AND the error rate is huge. It might be able to multiply one small number by another small number sometimes.,2023-12-05T09:40:02Z
UgxrTKFSucUVKfKaKu54AaABAg,@gmofgeometry,,1.0,eYgI2bCTWqM,1.0,0.0,2023-12-01T15:43:16Z,"This video conspicuously left out mentioning the elephant in the room: Q* AGI performing near instantaneous decryption. At that point e-commerce becomes unviable, online banking transfers are immediately frozen, all crypto goes to zero, not to mention all of the deep state secrets that are then out in the open.",2023-12-01T15:43:16Z
UgxrTKFSucUVKfKaKu54AaABAg.9xmieVyVo619xnfSQ05YQ9,@BruceWayne15325,UgxrTKFSucUVKfKaKu54AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-02T00:34:30Z,"That&#39;s because that &quot;source&quot; comes from a location that&#39;s known to produce fraudulent claims, and the claim itself is extremely suspect. It&#39;s like buying into a National Enquirer story.",2023-12-02T00:34:30Z
UgxsDS4YXAcyR9WnG3h4AaABAg,@brytonkalyi277,,1.0,eYgI2bCTWqM,1.0,3.0,2023-12-01T14:46:41Z,"\&gt;&lt;\ I believe we are meant to be like Jesus in our hearts and not in our flesh. But be careful of AI, for it is just our flesh and that is it. It knows only things of the flesh (our fleshly desires) and cannot comprehend things of the spirit such as peace of heart (which comes from obeying God&#39;s Word). Whereas we are a spirit and we have a soul but live in the body (in the flesh). When you go to bed it is your flesh that sleeps but your spirit never sleeps (otherwise you have died physically) that is why you have dreams. More so, true love that endures and last is a thing of the heart (when I say &#39;heart&#39;, I mean &#39;spirit&#39;). But fake love, pretentious love, love with expectations, love for classic reasons, love for material reasons and love for selfish reasons that is a thing of our flesh. In the beginning God said let us make man in our own image, according to our likeness. Take note, God is Spirit and God is Love. As Love He is the source of it. We also know that God is Omnipotent, for He creates out of nothing and He has no beginning and has no end. That means, our love is but a shadow of God&#39;s Love. True love looks around to see who is in need of your help, your smile, your possessions, your money, your strength, your quality time. Love forgives and forgets. Love wants for others what it wants for itself. Take note, true love works in conjunction with other spiritual forces such as patience and faith (in the finished work of our Lord and Savior, Jesus Christ, rather than in what man has done such as science, technology and organizations which won&#39;t last forever). To avoid sin and error which leads to the death of our body and also our spirit in hell fire, we should let the Word of God be the standard of our lives not AI. If not, God will let us face AI on our own and it will cast the truth down to the ground, it will be the cause of so much destruction like never seen before, it will deceive many and take many captive in order to enslave them into worshipping it and abiding in lawlessness. We can only destroy ourselves but with God all things are possible. God knows us better because He is our Creater and He knows our beginning and our end. Our prove text is taken from the book of John 5:31-44, 2 Thessalonians 2:1-12, Daniel 7-9, Revelation 13-15, Matthew 24-25 and Luke 21. Let us watch and pray... God bless you as you share this message to others.",2023-12-01T14:46:41Z
UgxsDS4YXAcyR9WnG3h4AaABAg.9xmcB-Wi1R39xwOrntPSN5,@BR-hi6yt,UgxsDS4YXAcyR9WnG3h4AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-05T09:53:59Z,"Religious people are often so very weird and sure they are &quot;right&quot; - scary people, avoid them.",2023-12-05T09:53:59Z
UgyxZ-DGGsxSbCUkQht4AaABAg,@ckblack8647,,1.0,eYgI2bCTWqM,12.0,1.0,2023-12-01T14:18:14Z,"disinfo from the clowns<br>if you believe A.I. is that advanced, <br>i have some acreage in the Everglades i&#39;d like to seel you",2023-12-01T14:18:14Z
UgyxZ-DGGsxSbCUkQht4AaABAg.9xmZvXMTSne9xml9HJ9FoC,@TheBarretNL,UgyxZ-DGGsxSbCUkQht4AaABAg,2.0,eYgI2bCTWqM,0.0,2.0,2023-12-01T16:05:05Z,I don&#39;t understand what you are trying to say.,2023-12-01T16:05:05Z
UgyxZ-DGGsxSbCUkQht4AaABAg.9xmZvXMTSne9xmqqB8a98u,@homelessrobot,UgyxZ-DGGsxSbCUkQht4AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-01T16:54:46Z,@@TheBarretNL acreage in the everglades is &#39;swamp land&#39;. which is a bad investment. He&#39;s saying that &#39;the clowns&#39; are hyping AI to defraud you.,2023-12-01T16:54:46Z
UgyxZ-DGGsxSbCUkQht4AaABAg.9xmZvXMTSne9xmuHGwjZ7V,@Narutofan825,UgyxZ-DGGsxSbCUkQht4AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-01T17:24:49Z,​@@TheBarretNL he is saying they dont have the hardware to even run the real ai,2023-12-01T17:24:49Z
UgyxZ-DGGsxSbCUkQht4AaABAg.9xmZvXMTSne9xop8EV5L4o,@Midas420,UgyxZ-DGGsxSbCUkQht4AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-02T11:18:22Z,Sam Altman is a weasel. I bet they’ve been researching stuff in the hidden the board had no idea about. He’ll be our demise. You can tell he has a serious lack of empathy and is primarily driven by planting his flag as THE man behind AI.,2023-12-02T11:18:22Z
UgyxZ-DGGsxSbCUkQht4AaABAg.9xmZvXMTSne9xowacW9sTG,@Anonymous-3311,UgyxZ-DGGsxSbCUkQht4AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-02T12:23:33Z,​@@Narutofan825come on! Sophia and hundreds of them like her are already ready. You just need them to equip with AGI.,2023-12-02T12:23:33Z
Ugz7_sjdfTui_oyKEWp4AaABAg,@JohnElvis999,,1.0,eYgI2bCTWqM,5.0,22.0,2023-12-01T13:41:12Z,"Analyzing everything that has happened during this time, I concluded that it all is part of the marketing strategy of OpenAI. I don&#39;t believe they are creating an AGI; I think it&#39;s an exaggeration on their part and those who speculate about it. The GPT-4 Turbo is good, entertaining, but it has MANY more errors that have not been corrected yet, too many hallucinations, quite lazy and generic text, and sometimes it doesn&#39;t even efficiently fulfill our requests. Then suddenly, they claim they are developing an AGI; honestly, I&#39;ll only believe it when I see it. Talking is easy; I want to see them prove it. For me, it&#39;s all marketing, living off the hype is not worthwhile, it can even be frustrating.",2023-12-03T01:48:43Z
Ugz7_sjdfTui_oyKEWp4AaABAg.9xmVgOvKr8U9xml2nWxEqp,@TheBarretNL,Ugz7_sjdfTui_oyKEWp4AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-01T16:04:12Z,"Yeah, could be then again we don&#39;t know.",2023-12-01T16:04:12Z
Ugz7_sjdfTui_oyKEWp4AaABAg.9xmVgOvKr8U9xmwT2vos1g,@dustinbreithaupt9331,Ugz7_sjdfTui_oyKEWp4AaABAg,2.0,eYgI2bCTWqM,0.0,1.0,2023-12-01T17:43:54Z,lol no,2023-12-01T17:43:54Z
Ugz7_sjdfTui_oyKEWp4AaABAg.9xmVgOvKr8U9xoIzBGazIN,@mrd6869,Ugz7_sjdfTui_oyKEWp4AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-02T06:28:38Z,I don&#39;t know..be been seeing plenty past 90 days.Even open source has been taking off..I think we are headed somewhere and quickly.,2023-12-02T06:28:38Z
Ugz7_sjdfTui_oyKEWp4AaABAg.9xmVgOvKr8U9xowCZgCsMh,@Anonymous-3311,Ugz7_sjdfTui_oyKEWp4AaABAg,2.0,eYgI2bCTWqM,0.0,5.0,2023-12-02T12:20:08Z,Either now or within next 3 years. AGI is inevitable.,2023-12-02T12:20:08Z
Ugz7_sjdfTui_oyKEWp4AaABAg.9xmVgOvKr8U9xqEMsDUuwO,@davidvincent380,Ugz7_sjdfTui_oyKEWp4AaABAg,2.0,eYgI2bCTWqM,0.0,1.0,2023-12-03T00:26:48Z,Language models alone will never reach AGI because of their inherent inability to plan,2023-12-05T00:53:31Z
UgzYIEzznQhdWgKRkzR4AaABAg,@aiivyos8334,,1.0,eYgI2bCTWqM,3.0,2.0,2023-12-01T13:17:57Z,"I really enjoyed the video but I have an idea. Why not use AI dubbing for this channel to make it available in different languages? For example, I am French, and it&#39;s quite challenging to follow in English.&quot;",2023-12-01T13:17:57Z
UgzYIEzznQhdWgKRkzR4AaABAg.9xmT162ifM89xmXsbn563f,@AINewsOfficial,UgzYIEzznQhdWgKRkzR4AaABAg,2.0,eYgI2bCTWqM,0.0,2.0,2023-12-01T14:00:20Z,"We are working on this actually, but for now we do have French subtitles available 🙂",2023-12-01T14:00:20Z
UgzYIEzznQhdWgKRkzR4AaABAg.9xmT162ifM89xmYHuVB7lU,@aiivyos8334,UgzYIEzznQhdWgKRkzR4AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-01T14:03:55Z,"@@AINewsOfficial Okay, nice then",2023-12-01T14:03:55Z
UgzYIEzznQhdWgKRkzR4AaABAg.9xmT162ifM89xt_oELBadd,@MarinRaigan,UgzYIEzznQhdWgKRkzR4AaABAg,2.0,eYgI2bCTWqM,0.0,0.0,2023-12-04T07:40:38Z,"You should study English, like all the other French people who are incredibly protectionist towards their own language. We are in 2023.",2023-12-04T07:40:38Z
Ugy8VPhj1nvBbGPMxrZ4AaABAg,@AINewsOfficial,,1.0,eYgI2bCTWqM,0.0,3.0,2023-12-01T12:07:26Z,"Sign Up For A FREE Webinar On How To Profit With AI Here: <a href=""https://www.newmoneynetwork.net/ainews"">https://www.newmoneynetwork.net/ainews</a><br>AI news timestamps:<br><a href=""https://www.youtube.com/watch?v=eYgI2bCTWqM&amp;t=0m00s"">0:00</a> Q* Learning and OpenAI<br><a href=""https://www.youtube.com/watch?v=eYgI2bCTWqM&amp;t=2m32s"">2:32</a> OpenAI&#39;s Q* (Q-Star) AI<br><a href=""https://www.youtube.com/watch?v=eYgI2bCTWqM&amp;t=4m38s"">4:38</a> Q Learning Revealed<br><a href=""https://www.youtube.com/watch?v=eYgI2bCTWqM&amp;t=7m09s"">7:09</a> The future and AGI",2023-12-04T14:24:34Z
Ugy77WX3kPssO0rjCdd4AaABAg,@AINewsOfficial,,1.0,4OugrTYqCA0,1.0,2.0,2023-12-05T14:13:29Z,"Learn how to make money w/ AI in this FREE webinar: <a href=""https://www.newmoneynetwork.net/ainews"">https://www.newmoneynetwork.net/ainews</a><br>AI news timestamps:<br><a href=""https://www.youtube.com/watch?v=4OugrTYqCA0&amp;t=0m00s"">0:00</a> AI news intro<br><a href=""https://www.youtube.com/watch?v=4OugrTYqCA0&amp;t=0m17s"">0:17</a> Pika 1.0 text to vidoe AI<br><a href=""https://www.youtube.com/watch?v=4OugrTYqCA0&amp;t=3m13s"">3:13</a> Google Deepmind GNoME AI<br><a href=""https://www.youtube.com/watch?v=4OugrTYqCA0&amp;t=5m59s"">5:59</a> Meta 3 new AI models",2023-12-05T14:13:29Z
Ugy77WX3kPssO0rjCdd4AaABAg.9xwrZMwkNcE9y-gfAR902p,@user-ye2ge4zo5l,Ugy77WX3kPssO0rjCdd4AaABAg,2.0,4OugrTYqCA0,0.0,0.0,2023-12-07T01:55:15Z,Thankyou for this link!,2023-12-07T01:55:15Z
UgzhJPUOaIjX_DUWCeJ4AaABAg,@thelaughingman1,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-14T05:40:48Z,lol a year ago ppl thought image generation was cool,2023-12-14T05:40:48Z
UgzrCk3csmBX65YlvTh4AaABAg,@user-cq1wc5tz7c,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-12T09:05:34Z,"•\\• I believe we are meant to be like Jesus in our hearts and not in our flesh. But be careful of AI, for it is just our flesh and that is it. It knows only things of the flesh (our fleshly desires) and cannot comprehend things of the spirit such as peace of heart (which comes from obeying God&#39;s Word). Whereas we are a spirit and we have a soul but live in the body (in the flesh). When you go to bed it is your flesh that sleeps but your spirit never sleeps (otherwise you have died physically) that is why you have dreams. More so, true love that endures and last is a thing of the heart (when I say &#39;heart&#39;, I mean &#39;spirit&#39;). But fake love, pretentious love, love with expectations, love for classic reasons, love for material reasons and love for selfish reasons that is a thing of our flesh. In the beginning God said let us make man in our own image, according to our likeness. Take note, God is Spirit and God is Love. As Love He is the source of it. We also know that God is Omnipotent, for He creates out of nothing and He has no beginning and has no end. That means, our love is but a shadow of God&#39;s Love. True love looks around to see who is in need of your help, your smile, your possessions, your money, your strength, your quality time. Love forgives and forgets. Love wants for others what it wants for itself. Take note, true love works in conjunction with other spiritual forces such as patience and faith (in the finished work of our Lord and Savior, Jesus Christ, rather than in what man has done such as science, technology and organizations which won&#39;t last forever). To avoid sin and error which leads to the death of our body and also our spirit in hell fire, we should let the Word of God be the standard of our lives not AI. If not, God will let us face AI on our own and it will cast the truth down to the ground, it will be the cause of so much destruction like never seen before, it will deceive many and take many captive in order to enslave them into worshipping it and abiding in lawlessness. We can only destroy ourselves but with God all things are possible. God knows us better because He is our Creater and He knows our beginning and our end. Our prove text is taken from the book of John 5:31-44, 2 Thessalonians 2:1-12, Daniel 2, Daniel 7-9, Revelation 13-15, Matthew 24-25 and Luke 21. Let us watch and pray... God bless you as you share this message to others.",2023-12-12T09:05:34Z
UgxjwXPVzotsE0kzWzx4AaABAg,@ILoveAmerica1123,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-08T08:59:41Z,"Welp, there goes any dreams of a future career in software. What is the point of studying for a job that will become obsolete within a couple of years?",2023-12-08T08:59:41Z
Ugz7DWORU4p5jrCDRTJ4AaABAg,@johnjohn5932,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-07T14:50:56Z,"Bs videos are now flooding the tube, thx AI...",2023-12-07T14:50:56Z
UgyrNhMJGg1fX9vgk594AaABAg,@user-ye2ge4zo5l,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-07T01:54:24Z,7 December 2023 Hi from Australia 🇦🇺  ❤ Just found your Channel today ...am very interested in this although I am 66 now! 😅 so very interesting and enlightening!  Thankyou so much 💓  Helen in Australia x,2023-12-07T01:54:24Z
UgyvvxlBxv8adGDB-yp4AaABAg,@dominiqueubersfeld2282,,1.0,4OugrTYqCA0,0.0,1.0,2023-12-06T15:41:01Z,INCREDIBLE: Googles GNoME AI Proves the Existence Of Donald Trump!,2023-12-06T15:41:01Z
UgxGGV1WBKtcfbEtckl4AaABAg,@mrfairact8662,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-06T12:57:49Z,Did they discover cryptonite? I`m really affraid of an alien invasion from Kal Els race.,2023-12-06T12:57:49Z
UgwCR7QZX3gXsU3fJod4AaABAg,@floreamihaicristi2713,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-06T12:25:52Z,"Everything for money , no matter security and regulations &quot; fly chick , fly &quot; ... What happen if release him in BIG DATA ... we can anticipate short time population future ? control votes and &quot;sheeps &quot; ?",2023-12-06T12:25:52Z
UgwQYqzJsk5Cpz5y9XR4AaABAg,@LeandroSehnemHeck,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-06T12:00:30Z,What&#39;s the deal with this stupid &quot;GNoME&quot; name?,2023-12-06T12:00:30Z
Ugxc52yTPBtBjYsyvVN4AaABAg,@invaderg3332,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-06T11:37:33Z,Slow down bro. 800 years is too much.,2023-12-06T11:37:33Z
UgyRpuxvvudOxSrW3-J4AaABAg,@carlhopkinson,,1.0,4OugrTYqCA0,1.0,1.0,2023-12-06T11:24:18Z,yet more cat videos.,2023-12-06T11:24:18Z
UgyRpuxvvudOxSrW3-J4AaABAg.9xz8-7b0lji9y-gpRZLk_Y,@user-ye2ge4zo5l,UgyRpuxvvudOxSrW3-J4AaABAg,2.0,4OugrTYqCA0,0.0,0.0,2023-12-07T01:56:39Z,Meow 😻😹😺👍,2023-12-07T01:56:39Z
Ugx_pwk1-wFPvCB-6Op4AaABAg,@raybod1775,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-06T11:19:22Z,800 years of mostly miscellaneous nonsense,2023-12-06T11:19:22Z
UgzX_Sk23t886TUF6B54AaABAg,@oskar6747,,1.0,4OugrTYqCA0,0.0,1.0,2023-12-06T09:14:10Z,Please do the voice yourself. This AI voice is really annoying and hard to concentrate on.,2023-12-06T09:14:10Z
UgwlpzUmS2fTSXoP5pB4AaABAg,@bobtarmac1828,,1.0,4OugrTYqCA0,0.0,2.0,2023-12-06T02:21:05Z,Humanity vs GNoMe Ai vs Ai jobloss vs the Ai new world order. Who will win?,2023-12-06T02:21:05Z
UgxYxNT3I8YRdb8XT-V4AaABAg,@sagecoach,,1.0,4OugrTYqCA0,0.0,1.0,2023-12-05T22:54:25Z,"Voice encryption? There goes voice and visual recognition.<br>AI will have fun marketing to each other, except they don&#39;t get paid.<br>Can&#39;t wait to see AI&#39;s economic plan for mankind. They will need to solve that problem.",2023-12-05T22:54:25Z
UgyVbtwaUEdLNCxbky54AaABAg,@LinuxGalore,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-05T22:25:01Z,"it reminds me when some scientist 10 years ago created a program to find cancer curing molecular combinations, then one day they decided to ask it to find new toxins. The software then created thousands of new toxins that could kill people. Everyone was in a panic and the data was put in a safe. What no one did until later was show the data to a toxicologist, when they did the reality was that a majority of molecular combinations were rubbish data. This is one of the issues with computers and AI, it will produce mountains of results with little understanding of the real world complexity of what it is doing.",2023-12-05T22:28:40Z
UgwMJd4Cuk0XWeIpM2V4AaABAg,@missisipi9992,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-05T22:19:19Z,"This is a good thing about speeding up discovery of new materials, hope with meds it will be the same soon",2023-12-05T22:19:19Z
UgxYFcNM0ALbWM_szXx4AaABAg,@petercrossley1069,,1.0,4OugrTYqCA0,0.0,1.0,2023-12-05T22:15:56Z,Stop saying “advancements”.  The word is “advances”.,2023-12-05T22:15:56Z
UgwGwb8KhfN5zzT_ZYN4AaABAg,@neilnagel9857,,1.0,4OugrTYqCA0,0.0,1.0,2023-12-05T21:07:20Z,Did it discover dilithium crystals?,2023-12-05T21:07:20Z
Ugze347S90oCUdVMS3t4AaABAg,@thewalkingjuju,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-05T18:38:53Z,"Lunar Regolith, should be reverse engineered and synthesized, for its otherworldly insulation capabilities! Then, we should be capable of engineering, far superior thermal conductivity compounds, based solely, on the Regolith R&amp;D! 🤓",2023-12-05T18:38:53Z
UgyOBlvVJuO-vFJpucd4AaABAg,@ryanbuena959,,1.0,4OugrTYqCA0,0.0,1.0,2023-12-05T18:11:55Z,This is what you called non-essentials.,2023-12-05T18:11:55Z
UgzOr_bwURQvkq_on8l4AaABAg,@Carmai7,,1.0,4OugrTYqCA0,0.0,1.0,2023-12-05T17:31:04Z,Pika Labs is merging with Chu Labs to form: ………………… yup!,2023-12-05T17:31:04Z
UgxbvHTH6vYx7cdR8Kh4AaABAg,@MD-qh6ld,,1.0,4OugrTYqCA0,0.0,6.0,2023-12-05T17:02:42Z,"yea, the ai voice is impressive, but still a bit annoying..",2023-12-05T17:02:42Z
UgwmrbmyFtYcFr3q8fl4AaABAg,@supremereader7614,,1.0,4OugrTYqCA0,1.0,3.0,2023-12-05T17:02:39Z,"I wonder if it could be a mistake for Google to make all those materials opensource, how would China or Russia use them for example?",2023-12-05T17:02:39Z
UgwmrbmyFtYcFr3q8fl4AaABAg.9xx9vQap3y09xxCA6iqZ_v,@florintanase-vo6mv,UgwmrbmyFtYcFr3q8fl4AaABAg,2.0,4OugrTYqCA0,0.0,0.0,2023-12-05T17:22:16Z,Those are not materials. They are crystals. And only 380.000 are stable and just some of them could be useful in industry. Not only that but we also need to create the  technology to create those crystals. The AI just found the formula for them.<br>There&#39;s too much hype around AI. The only thing it will bring about is tyranny.,2023-12-05T17:22:16Z
UgxQx9a5qwQ2MJuifrR4AaABAg,@carlafowler6607,,1.0,4OugrTYqCA0,0.0,0.0,2023-12-05T16:28:52Z,If it is 800 of advance we are f#¢k€d!!!,2023-12-05T16:28:52Z
Ugx515XOTH_OzRyMzcF4AaABAg,@CaptainFalcon,,1.0,4OugrTYqCA0,14.0,19.0,2023-12-05T14:27:37Z,"if 800 years of advances were true, it would have cured all diseases and regenerate all injuries at minimum",2023-12-05T14:27:37Z
Ugx515XOTH_OzRyMzcF4AaABAg.9xwtAuj9cb09xwu1aIEMF6,@SpinX522,Ugx515XOTH_OzRyMzcF4AaABAg,2.0,4OugrTYqCA0,0.0,18.0,2023-12-05T14:35:05Z,800 years of advances in materials engineering not medicine or pharmaceuticals.,2023-12-05T14:35:25Z
